Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
8/27/2019 3:45,22.35,1785,-150.4,8.34,24.77,0.9,61.6,5.33,0.9,1,11.98,6.39
8/27/2019 4:00,22.35,1784,-149.8,8.33,33.65,1,61.6,5.32,0.7,1,11.88,6.39
8/27/2019 4:15,22.29,1784,-149.9,8.33,27.88,0.9,61.5,5.32,1.2,1,11.97,6.39
8/27/2019 4:30,22.3,1785,-149.8,8.33,31.52,1,61.5,5.32,1,1,11.96,6.39
8/27/2019 4:45,22.27,1784,-149.7,8.33,27.6,0.9,61.4,5.31,1,1,11.95,6.38
8/27/2019 5:00,22.24,1784,-149.7,8.33,23.99,1,61.3,5.31,0.8,1,11.85,6.39
8/27/2019 5:15,22.23,1784,-149.9,8.33,29.76,1,61.3,5.31,0.8,1,11.94,6.39
8/27/2019 5:30,22.16,1784,-149.5,8.33,27.61,0.9,61.2,5.31,1.2,1,11.93,6.39
8/27/2019 5:45,22.15,1784,-149.8,8.33,30.9,1,61.2,5.31,0.9,1,11.93,6.39
8/27/2019 6:00,22.13,1784,-149.6,8.33,28.9,0.9,61.2,5.31,0.9,1,11.83,6.39
8/27/2019 6:15,22.11,1784,-149.7,8.33,32.44,0.9,61.2,5.31,0.8,1,11.91,6.39
8/27/2019 6:30,22.07,1784,-149.6,8.33,32.12,0.9,61.1,5.31,0.7,1,11.91,6.39
8/27/2019 6:45,22.07,1784,-149.3,8.32,33.64,0.9,61.1,5.31,0.8,1,11.9,6.39
8/27/2019 7:00,22.05,1784,-149.4,8.33,29.91,1,61.1,5.31,0.8,1,11.78,6.39
8/27/2019 7:15,22,1784,-149.3,8.33,28.65,0.8,61,5.31,1,1,11.91,6.39
8/27/2019 7:30,21.95,1784,-149.6,8.33,26.73,0.8,61,5.31,0.7,1,12.29,6.39
8/27/2019 7:45,21.97,1784,-149.4,8.33,28.62,0.9,61,5.31,0.9,1,12.57,6.39
8/27/2019 8:00,21.97,1784,-149.7,8.33,26.86,0.9,60.9,5.3,0.7,1,12.61,6.39
8/27/2019 8:15,21.95,1784,-149.7,8.33,25.59,0.8,60.9,5.3,0.7,1,12.77,6.39
8/27/2019 8:30,21.93,1784,-149.9,8.34,26.64,0.8,60.9,5.3,1,1,12.77,6.39
8/27/2019 8:45,21.94,1784,-150.2,8.34,23.72,0.9,60.9,5.3,1.1,1,12.8,6.39
8/27/2019 9:00,21.96,1784,-150.2,8.34,26.91,0.9,60.9,5.3,1,1,12.71,6.39
8/27/2019 9:15,21.99,1784,-149.9,8.34,25.76,1.1,60.9,5.3,0.8,1,12.84,6.39
8/27/2019 9:30,22.03,1784,-151.1,8.36,25.02,0.9,60.9,5.29,1,1,12.88,6.39
8/27/2019 9:45,22.01,1783,-150.8,8.35,25.67,1,60.9,5.3,1.2,1,12.91,6.39
8/27/2019 10:00,22,1783,-150.6,8.35,34.72,1,60.9,5.3,1.2,1,12.79,6.39
8/27/2019 10:15,22.09,1783,-151.4,8.36,21.1,1.1,61,5.29,2.2,1,13.06,6.39
8/27/2019 10:30,22.19,1783,-151.8,8.37,25.07,1.1,61,5.29,1.7,1,13.12,6.39
8/27/2019 10:45,22.23,1783,-152.1,8.37,23.95,0.9,61,5.29,1.1,1,13.2,6.39
8/27/2019 11:00,22.18,1782,-152.5,8.38,33,1.3,61.1,5.3,2.7,1,12.95,6.39
8/27/2019 11:15,22.33,1782,-153.6,8.4,23.72,1.3,61.4,5.31,2.6,1,13.13,6.39
8/27/2019 11:30,22.31,1781,-154.4,8.41,26.28,1.8,61.5,5.32,2.4,1,13.23,6.39
8/27/2019 11:45,22.34,1782,-155.4,8.43,57.62,1.6,61.7,5.33,3.2,1,13.27,6.39
8/27/2019 12:00,22.27,1781,-155.9,8.44,25.43,1.5,61.7,5.34,2.3,1,12.89,6.39
8/27/2019 12:15,22.2,1781,-156,8.44,26.17,1.4,61.9,5.36,2.9,1,13.32,6.39
8/27/2019 12:30,22.29,1780,-157.8,8.47,37.59,1.4,62.1,5.37,2.9,1,13.22,6.38
8/27/2019 12:45,22.35,1782,-159,8.49,26.05,1.4,62.4,5.39,2.2,1,13.19,6.39
8/27/2019 13:00,22.37,1778,-160.1,8.51,19.77,1.5,62.5,5.4,3.3,1,12.87,6.38
8/27/2019 13:15,22.29,1780,-159,8.49,22.8,1.5,62.6,5.41,2,1,13.18,6.39
8/27/2019 13:30,22.45,1779,-161.8,8.54,60.97,1.1,62.9,5.42,3.7,1,13.17,6.39
8/27/2019 13:45,22.54,1778,-163.3,8.57,43.41,2.1,63.2,5.44,13.8,1,13.16,6.39
8/27/2019 14:00,22.63,1776,-162.6,8.55,47.69,1.6,63.6,5.47,4.9,1,12.73,6.39
8/27/2019 14:15,22.82,1788,-160,8.51,17.56,1.4,63.9,5.47,1.7,1,12.91,6.39
8/27/2019 14:30,23.48,1777,-161.6,8.53,18.17,1.3,64.3,5.44,2.3,1,12.99,6.39
8/27/2019 14:45,23.52,1779,-162.4,8.55,35.87,1.3,64.6,5.46,1.1,1,13.13,6.39
8/27/2019 15:00,23.92,1787,-159.6,8.5,14.71,1.2,65.1,5.46,0.7,1,12.77,6.39
8/27/2019 15:15,23.45,1781,-162.6,8.55,16.24,1.4,64.5,5.46,1.5,1,12.99,6.39
8/27/2019 15:30,24.02,1787,-159.6,8.5,15.17,1,65.5,5.49,0.5,1,13.01,6.38
8/27/2019 15:45,24.31,1782,-160.6,8.51,13.37,0.9,65.7,5.47,0.6,1,13.05,6.39
8/27/2019 16:00,24.29,1780,-161.5,8.53,13.08,1,65.7,5.47,0.5,1,12.78,6.38
8/27/2019 16:15,24.28,1780,-162.2,8.54,13.71,1.2,66,5.5,1.1,1,12.95,6.38
8/27/2019 16:30,24.08,1774,-163,8.55,14.97,1.4,66,5.52,1,1,12.97,6.38
8/27/2019 16:45,24.3,1781,-162.3,8.54,16.3,2.1,66.6,5.55,0.9,1,12.94,6.38
8/27/2019 17:00,24.08,1776,-163.1,8.56,17.01,1.3,66.5,5.56,1.5,1,12.76,6.39
8/27/2019 17:15,24.02,1779,-162.8,8.55,26.28,1.2,66.5,5.57,1.3,1,12.94,6.39
8/27/2019 17:30,24.1,1775,-163.3,8.56,18.22,1.2,66.3,5.54,1.6,1,12.93,6.39
8/27/2019 17:45,24.15,1778,-162.9,8.55,21.84,1.1,67.3,5.62,0.6,1,12.92,6.38
8/27/2019 18:00,24.22,1775,-162,8.54,18.44,1.3,67.1,5.6,1.5,1,12.78,6.39
8/27/2019 18:15,23.82,1780,-161.9,8.54,42.16,1.1,66.7,5.6,1.3,1,12.88,6.39
8/27/2019 18:30,23.69,1775,-161.4,8.53,16.61,1.2,67,5.65,1.4,1,12.89,6.39
8/27/2019 18:45,23.99,1788,-162.1,8.54,15.64,1,67.4,5.65,1.4,1,12.9,6.39
8/27/2019 19:00,24.2,1778,-161.8,8.53,21.91,1.1,67.3,5.62,1.2,1,12.68,6.38
8/27/2019 19:15,23.99,1780,-161.2,8.52,18.02,1,67.1,5.62,1.2,1,12.65,6.37
8/27/2019 19:30,23.76,1780,-159.6,8.5,15.01,0.9,67,5.64,1.2,1,12.48,6.39
8/27/2019 19:45,22.9,1784,-154.8,8.42,17.41,1,66,5.65,1.8,1,12.28,6.39
8/27/2019 20:00,23.75,1780,-159,8.49,14.28,0.8,66.9,5.63,1,1,12.12,6.37
8/27/2019 20:15,23.25,1782,-156.8,8.45,17.23,0.9,66.4,5.64,1.3,1,12.14,6.39
8/27/2019 20:30,23.42,1781,-158,8.47,16.76,0.9,66.4,5.62,1.1,1,12.13,6.38
8/27/2019 20:45,23.39,1782,-157.3,8.46,17.42,0.9,66.4,5.62,1.4,1,12.13,6.32
8/27/2019 21:00,23.34,1782,-157,8.45,16.11,0.9,66.3,5.62,1.4,1,12,6.37
8/27/2019 21:15,23.21,1782,-156.2,8.44,30.89,0.9,66.2,5.63,1.4,1,12.12,6.28
8/27/2019 21:30,23.12,1782,-155.9,8.43,15.43,0.9,66.1,5.63,1.5,1,12.12,4.86
8/27/2019 21:45,23.02,1783,-155.4,8.43,17.04,0.9,65.9,5.62,1.2,1,12.12,6.39
8/27/2019 22:00,22.95,1783,-155,8.42,17.56,0.9,65.6,5.61,1.2,1,11.97,6.37
8/27/2019 22:15,22.92,1782,-154.6,8.41,16.9,0.8,65.5,5.6,1.4,1,12.12,6.39
8/27/2019 22:30,22.9,1783,-154.4,8.41,17.42,0.9,65.4,5.6,1.4,1,12.12,6.39
8/27/2019 22:45,22.85,1782,-154.4,8.41,16.27,0.8,65.4,5.59,1.1,1,12.12,6.37
8/27/2019 23:00,22.83,1782,-154,8.4,16.82,0.8,65.3,5.59,1.3,1,11.96,6.38
8/27/2019 23:15,22.78,1782,-154.2,8.41,34.13,0.9,65.3,5.59,1,1,12.12,6.39
8/27/2019 23:30,22.76,1782,-153.8,8.4,17.37,0.8,65.2,5.59,1.1,1,12.12,6.38
8/27/2019 23:45,22.7,1782,-154,8.4,17.89,0.8,65.1,5.59,1.3,1,12.12,6.38
8/28/2019 0:00,22.69,1782,-153.6,8.4,18.01,0.8,65.1,5.59,1.1,1,11.94,6.36
8/28/2019 0:15,22.64,1782,-153.7,8.4,21.32,0.8,65.1,5.59,1.2,1,12.12,6.39
8/28/2019 0:30,22.62,1782,-153.5,8.4,33.36,0.8,65,5.59,1.2,1,12.12,6.38
8/28/2019 0:45,22.61,1781,-153.7,8.4,22.23,0.8,65,5.59,1.4,1,12.12,6.39
8/28/2019 1:00,22.58,1781,-153.5,8.4,19.99,0.8,65,5.59,1.6,1,11.92,6.31
8/28/2019 1:15,22.59,1780,-153.2,8.39,19.64,0.8,65,5.59,1.3,1,12.12,6.38
8/28/2019 1:30,22.55,1780,-153.1,8.39,17.76,0.9,64.9,5.59,1.6,1,12.12,6.39
8/28/2019 1:45,22.52,1780,-153.1,8.39,17.29,0.8,64.9,5.59,1.4,1,12.12,6.38
8/28/2019 2:00,22.49,1780,-152.8,8.38,20.49,0.9,64.8,5.59,1.4,1,11.89,6.38
8/28/2019 2:15,22.44,1780,-152.3,8.37,39.23,0.8,64.8,5.59,1.7,1,12.01,6.39
8/28/2019 2:30,22.43,1780,-152.2,8.37,31.68,0.8,64.7,5.59,1.6,1,12.01,6.39
8/28/2019 2:45,22.39,1780,-151.9,8.37,21.69,0.9,64.7,5.58,2.1,1,12,6.38
8/28/2019 3:00,22.36,1780,-152,8.37,29.49,1,64.6,5.58,2.4,1,11.89,6.39
8/28/2019 3:15,22.33,1780,-151.3,8.36,23.88,0.9,64.5,5.58,2.2,1,11.99,6.38
8/28/2019 3:30,22.28,1780,-151.1,8.36,21.43,0.9,64.4,5.57,1.9,1,11.98,6.38
8/28/2019 3:45,22.27,1780,-151.2,8.36,25.48,1,64.3,5.57,2.4,1,11.98,6.38
8/28/2019 4:00,22.27,1779,-151.2,8.36,29.41,0.9,64.3,5.56,2.3,1,11.88,6.39
8/28/2019 4:15,22.21,1779,-150.6,8.35,27.48,1,64.2,5.56,2.4,1,11.96,6.38
8/28/2019 4:30,22.22,1779,-150.1,8.34,25.14,1,64.1,5.56,2.3,1,11.96,6.34
8/28/2019 4:45,22.13,1779,-150.5,8.35,30.02,1.1,64.1,5.56,2.6,1,11.96,6.38
8/28/2019 5:00,22.1,1779,-149.8,8.33,29.89,1,64,5.56,2.7,1,11.85,6.38
8/28/2019 5:15,22.11,1779,-149.8,8.33,32.07,1,64,5.56,2.9,1,11.94,6.38
8/28/2019 5:30,22.05,1779,-149.8,8.33,39.65,1.1,64,5.56,2.8,1,11.94,6.38
8/28/2019 5:45,22.04,1779,-149.2,8.32,35.78,1.1,63.9,5.56,2.9,1,11.93,6.39
8/28/2019 6:00,22.01,1779,-149.5,8.33,42.99,1.1,63.9,5.56,3.6,1,11.8,6.37
8/28/2019 6:15,22,1779,-149,8.32,40.18,1,63.9,5.56,2.4,1,11.92,6.38
8/28/2019 6:30,21.97,1779,-149.2,8.32,42.89,1,63.8,5.56,2.9,1,11.91,5.53
8/28/2019 6:45,21.96,1778,-149.1,8.32,33.96,1,63.8,5.55,2.7,1,11.91,6.38
8/28/2019 7:00,21.93,1778,-149,8.32,36.37,1,63.7,5.55,2.7,1,11.81,6.37
8/28/2019 7:15,21.89,1778,-148.5,8.31,31.11,1.1,63.7,5.55,2.1,1,11.92,6.36
8/28/2019 7:30,21.87,1778,-149.1,8.32,36.29,0.9,63.6,5.55,2.9,1,12.23,4.78
8/28/2019 7:45,21.85,1779,-148.4,8.31,33.27,1,63.6,5.54,2.5,1,12.49,6.39
8/28/2019 8:00,21.83,1778,-149.3,8.32,33.3,1,63.5,5.54,2.9,1,12.56,6.38
8/28/2019 8:15,21.84,1778,-148.6,8.31,57.9,1.1,63.6,5.55,2.7,1,12.77,6.3
8/28/2019 8:30,21.81,1778,-149.1,8.32,52.79,1.2,63.5,5.54,3.8,1,12.81,6.39
8/28/2019 8:45,21.81,1778,-149.1,8.32,30.06,1.1,63.5,5.54,3.7,1,12.81,6.39
8/28/2019 9:00,21.83,1778,-149,8.32,33.5,1,63.5,5.54,4.1,1,12.75,6.38
8/28/2019 9:15,21.83,1778,-149.7,8.33,49,1.1,63.5,5.54,2.8,1,12.85,6.26
8/28/2019 9:30,21.83,1778,-149.4,8.33,35.04,1.1,63.5,5.54,4.8,1,12.88,6.31
8/28/2019 9:45,21.85,1778,-150.5,8.35,55.48,1.8,63.6,5.55,2.6,1,12.98,6.38
8/28/2019 10:00,21.89,1777,-151.1,8.36,30.61,1.2,63.7,5.55,5.4,1,12.9,6.36
8/28/2019 10:15,21.9,1777,-150.6,8.35,45,1.2,63.7,5.56,5.3,1,13.07,6.39
8/28/2019 10:30,21.98,1777,-152.1,8.37,31.43,1.3,63.9,5.56,5.4,1,13.01,6.39
8/28/2019 10:45,21.99,1777,-152.2,8.38,47.31,1.3,63.9,5.56,8.3,1,13.04,6.39
8/28/2019 11:00,21.98,1777,-152,8.37,43.44,1.4,63.9,5.56,3.1,1,12.85,6.38
8/28/2019 11:15,21.97,1777,-152.7,8.38,33.12,1.7,64,5.57,7.3,1,13.03,6.39
8/28/2019 11:30,22.15,1776,-155,8.42,56.48,2.1,64.1,5.56,6.6,1,13.22,6.39
8/28/2019 11:45,22.09,1776,-153.3,8.4,61.71,1.5,64.2,5.58,3.2,1,13.09,6.39
8/28/2019 12:00,22.02,1777,-151.6,8.37,44.68,1.3,64.2,5.58,5,1,12.88,6.39
8/28/2019 12:15,22.04,1777,-152.6,8.38,39.7,1.3,64.2,5.58,7.8,1,13.21,6.39
8/28/2019 12:30,22.3,1775,-156.9,8.46,82.46,1.7,64.7,5.6,11.3,1,13.04,6.38
8/28/2019 12:45,22.14,1776,-154.4,8.41,33.13,1.6,64.6,5.61,5.2,1,13.1,6.38
8/28/2019 13:00,22.3,1775,-159.1,8.5,48.12,1.8,65,5.62,15.2,1,12.8,6.38
8/28/2019 13:15,22.39,1774,-161.6,8.54,48.52,2.2,65.4,5.65,13.5,1,13.04,6.38
8/28/2019 13:30,22.23,1775,-158,8.48,58.65,1.6,65.4,5.66,8.9,1,13.03,6.38
8/28/2019 13:45,22.21,1775,-158.5,8.49,41.1,0.9,65.4,5.67,3.6,1,12.98,6.38
8/28/2019 14:00,22.35,1773,-161,8.53,47.5,1.6,65.8,5.69,10.4,1,12.86,6.38
8/28/2019 14:15,22.32,1774,-160.7,8.52,28.02,2,66,5.7,11.2,1,13.02,6.38
8/28/2019 14:30,22.35,1774,-159.6,8.5,54.66,2.1,66.3,5.73,23.9,1,13.02,6.38
8/28/2019 14:45,22.39,1773,-163.5,8.57,36.14,1.6,66.5,5.74,10.7,1,12.96,6.38
8/28/2019 15:00,22.33,1773,-161.5,8.54,35.23,1.9,66.7,5.76,9.3,1,12.87,6.38
8/28/2019 15:15,22.3,1773,-159.7,8.51,51.18,1.3,66.7,5.76,5.3,1,13.11,6.38
8/28/2019 15:30,22.26,1774,-162.3,8.55,36.25,3.3,66.8,5.78,15,1,13.12,6.38
8/28/2019 15:45,22.3,1773,-164.4,8.59,75.91,1.1,67.1,5.8,13.4,1,13.05,6.38
8/28/2019 16:00,22.21,1775,-159.1,8.5,51.53,1.3,67,5.8,8.1,1,12.87,6.38
8/28/2019 16:15,22.19,1775,-157.1,8.46,45.33,3.1,66.9,5.8,11.8,1,13.18,6.38
8/28/2019 16:30,22.37,1772,-162.3,8.55,45.22,1.5,67.3,5.81,10.9,1,12.94,6.38
8/28/2019 16:45,22.33,1772,-163.5,8.57,39.63,2,67.5,5.83,10.6,1,12.94,6.38
8/28/2019 17:00,22.61,1766,-170.9,8.7,57.74,1.5,68.2,5.87,17.7,1,12.8,6.38
8/28/2019 17:15,22.74,1762,-172.5,8.73,35.44,1.5,69.1,5.92,6.3,1,12.98,6.38
8/28/2019 17:30,22.73,1763,-169.8,8.68,38.64,1.9,69.5,5.96,11.7,1,12.95,6.38
8/28/2019 17:45,22.87,1761,-174.5,8.76,28.58,1.8,70.5,6.03,9.2,1,12.9,6.38
8/28/2019 18:00,24.08,1758,-173.3,8.73,98.68,1.2,71.6,5.98,2,1,12.74,6.37
8/28/2019 18:15,24.33,1754,-171.2,8.7,17.46,1.1,72.4,6.03,1,1,12.44,6.38
8/28/2019 18:30,24.19,1762,-170.2,8.68,20.89,1.2,72.4,6.04,4,1,12.97,6.38
8/28/2019 18:45,24.51,1766,-167.8,8.64,23.73,1.3,72.9,6.05,2.4,1,12.77,6.38
8/28/2019 19:00,24.3,1764,-167.1,8.62,23.86,1.2,72.7,6.05,8.2,1,12.51,6.38
8/28/2019 19:15,24.19,1765,-166.6,8.62,26.68,1.3,72.6,6.06,4.6,1,12.21,6.38
8/28/2019 19:30,23.82,1765,-164.2,8.58,43.56,1.4,72.4,6.08,5.4,1,12.17,4.85
8/28/2019 19:45,23.58,1767,-162.4,8.55,39.44,1.8,72.1,6.08,5.1,1,12.15,6.35
8/28/2019 20:00,23.15,1770,-158.9,8.49,25.48,1.2,71.6,6.09,5.9,1,12.12,6.39
8/28/2019 20:15,23.27,1769,-159.2,8.49,29.7,1.2,71.5,6.07,6,1,12.13,6.19
8/28/2019 20:30,23.3,1769,-159.3,8.49,29,1.3,71.4,6.06,6,1,12.12,6.39
8/28/2019 20:45,23.21,1770,-158.6,8.48,33.85,1.2,71.3,6.07,4.6,1,12.12,6.38
8/28/2019 21:00,23.05,1771,-157.6,8.46,23.9,1.1,71.1,6.06,4.9,1,12,6.39
8/28/2019 21:15,23.01,1771,-156.9,8.45,49.61,1.2,70.9,6.05,4.2,1,12.12,6.36
8/28/2019 21:30,22.98,1771,-156.5,8.45,26.33,1.2,70.7,6.04,5.6,1,12.12,6.38
8/28/2019 21:45,22.96,1771,-156.7,8.45,30.66,1.1,70.6,6.03,8.9,1,12.12,6.38
8/28/2019 22:00,22.94,1771,-156.5,8.45,26.12,1.1,70.5,6.02,5.6,1,11.99,6.38
8/28/2019 22:15,22.92,1771,-156.3,8.44,30.04,1.2,70.4,6.02,2.6,1,12.12,6.38
8/28/2019 22:30,22.87,1772,-155.6,8.43,27.67,1.1,70.3,6.01,2.4,1,12.12,6.39
8/28/2019 22:45,22.83,1772,-155.5,8.43,29.86,1.1,70.2,6.01,4.5,1,12.12,6.39
8/28/2019 23:00,22.74,1772,-155.2,8.42,56.49,1.1,70.1,6.01,2.7,1,11.97,6.38
8/28/2019 23:15,22.66,1773,-154.5,8.41,27.61,1.1,69.9,6.01,7.6,1,12.12,6.39
8/28/2019 23:30,22.61,1774,-154,8.4,34.87,1,69.8,6,4.3,1,12.12,6.39
8/28/2019 23:45,22.55,1774,-153.4,8.39,34.27,1,69.6,5.99,2.3,1,12.12,6.38
8/29/2019 0:00,22.5,1774,-153,8.39,29.85,1,69.5,5.98,4,1,11.95,6.37
8/29/2019 0:15,22.48,1775,-152.8,8.38,69.21,1,69.3,5.98,3.9,1,12.12,6.36
8/29/2019 0:30,22.45,1775,-152.4,8.38,50.69,1,69.2,5.97,4.3,1,12.06,6.37
8/29/2019 0:45,22.4,1775,-151.6,8.36,62.1,1.1,69,5.96,4.2,1,12.09,6.39
8/29/2019 1:00,22.39,1775,-152.2,8.37,41.44,1,68.9,5.95,3.5,1,11.93,6.39
8/29/2019 1:15,22.37,1775,-151.9,8.37,48.26,1.2,68.8,5.94,4.5,1,11.98,6.38
8/29/2019 1:30,22.36,1775,-151.5,8.36,50.67,1.1,68.7,5.94,4.2,1,12.01,6.38
8/29/2019 1:45,22.32,1775,-151.4,8.36,47.24,1.1,68.6,5.93,4,1,12,6.32
8/29/2019 2:00,22.29,1775,-151.8,8.37,46.77,1,68.4,5.91,6,1,11.88,6.38
8/29/2019 2:15,22.25,1775,-151,8.35,46.52,1,68.3,5.91,3.9,1,11.99,6.37
8/29/2019 2:30,22.22,1775,-151,8.35,52.67,1,68.2,5.9,3.5,1,11.98,6.39
8/29/2019 2:45,22.21,1775,-151.5,8.36,42.99,1.1,68.1,5.9,4,1,11.98,6.37
8/29/2019 3:00,22.19,1775,-151.3,8.36,57.25,1,68,5.89,3.3,1,11.88,6.28
8/29/2019 3:15,22.17,1775,-151,8.35,60.8,1,67.9,5.89,3.4,1,11.96,6.31
8/29/2019 3:30,22.17,1775,-151.1,8.36,55.72,1,67.9,5.89,3.5,1,11.96,6.39
8/29/2019 3:45,22.15,1775,-150.7,8.35,59.4,1,67.8,5.88,3.1,1,11.95,6.38
8/29/2019 4:00,22.12,1775,-150.8,8.35,59.61,1,67.7,5.88,3.2,1,11.85,6.39
8/29/2019 4:15,22.1,1775,-150.7,8.35,48.6,1,67.7,5.88,3.1,1,11.94,6.2
8/29/2019 4:30,22.11,1775,-150.6,8.35,51.9,1,67.6,5.87,3.3,1,11.93,6.15
8/29/2019 4:45,22.1,1775,-150.5,8.34,54.94,1,67.5,5.86,2.8,1,11.92,6.39
8/29/2019 5:00,22.07,1775,-150.5,8.35,68.65,0.9,67.5,5.86,3,1,11.8,6.39
8/29/2019 5:15,22.04,1775,-150.4,8.34,46.92,1,67.4,5.86,2.7,1,11.91,6.39
8/29/2019 5:30,22.03,1775,-150.4,8.34,44.82,0.9,67.4,5.86,2.4,1,11.91,6.37
8/29/2019 5:45,22.01,1775,-150.3,8.34,50.55,1,67.3,5.85,2.7,1,11.9,6.27
8/29/2019 6:00,21.99,1775,-150.1,8.34,49.33,1,67.2,5.85,3.4,1,11.8,6.39
8/29/2019 6:15,22,1775,-149.9,8.34,56.77,1,67.2,5.84,2.8,1,11.91,6.38
8/29/2019 6:30,21.97,1775,-149.9,8.34,66.37,1.1,67.1,5.84,3.3,1,11.9,6.39
8/29/2019 6:45,21.96,1775,-149.8,8.33,54.46,1.2,67,5.84,3.3,1,11.89,6.38
8/29/2019 7:00,21.93,1775,-149.8,8.33,47.05,1,67,5.83,3.1,1,11.79,6.38
8/29/2019 7:15,21.92,1775,-149.8,8.33,42.83,1,66.9,5.83,2.9,1,11.91,6.36
8/29/2019 7:30,21.92,1775,-149.6,8.33,45.01,1.1,66.8,5.82,3,1,12.18,6.38
8/29/2019 7:45,21.9,1775,-149.8,8.33,69.39,1.1,66.8,5.82,3.2,1,12.36,6.39
8/29/2019 8:00,21.88,1775,-149.7,8.33,54.43,1,66.7,5.82,2.9,1,12.47,6.34
8/29/2019 8:15,21.87,1775,-149.9,8.34,46.08,1,66.6,5.81,3.4,1,12.64,6.39
8/29/2019 8:30,21.87,1775,-149.8,8.33,42.74,1,66.6,5.81,3.3,1,12.71,6.35
8/29/2019 8:45,21.88,1775,-150,8.34,46.35,1,66.6,5.81,3,1,12.75,6.38
8/29/2019 9:00,21.88,1775,-150.2,8.34,36.44,1,66.5,5.8,3,1,12.58,6.39
8/29/2019 9:15,21.88,1775,-150,8.34,50.26,0.9,66.5,5.8,2.9,1,12.79,6.39
8/29/2019 9:30,21.9,1775,-150.9,8.35,43.69,1,66.5,5.8,3.3,1,12.89,6.32
8/29/2019 9:45,21.92,1775,-150.9,8.35,36.42,1,66.5,5.79,2.9,1,12.95,6.37
8/29/2019 10:00,22,1775,-151.8,8.37,36.12,1,66.6,5.79,3.4,1,12.71,6.39
8/29/2019 10:15,22.05,1775,-152.1,8.37,40.45,1.2,66.6,5.79,3.3,1,12.93,6.36
8/29/2019 10:30,22.12,1775,-152.6,8.38,45.46,1.1,66.6,5.78,3.1,1,12.9,6.39
8/29/2019 10:45,22.15,1775,-153.1,8.39,37.41,1.3,66.6,5.78,3.8,1,13.01,6.39
8/29/2019 11:00,22.16,1774,-153.9,8.4,66.65,1.5,66.6,5.78,4.6,1,12.69,6.39
8/29/2019 11:15,,,,,,,,,,,,
8/29/2019 11:30,19.96,4,-25.6,6.15,0,0.3,96,8.74,0.6,1,12.9,6.36
8/29/2019 11:45,22.12,1777,-145.9,8.26,43.51,1.3,99.5,8.63,4.9,1,12.85,6.38
8/29/2019 12:00,22.24,1776,-149.5,8.33,28.9,1.6,100.5,8.7,3.4,1,12.88,6.37
8/29/2019 12:15,22.29,1775,-152.8,8.38,59.33,1.8,101.2,8.75,7.2,1,13.04,6.38
8/29/2019 12:30,22.31,1774,-154.7,8.42,47.05,3.1,101.7,8.79,6.5,1,13.07,6.37
8/29/2019 12:45,22.35,1774,-158.7,8.49,48.75,2.5,102.3,8.84,8.6,1,13.13,6.37
8/29/2019 13:00,22.4,1772,-160.9,8.53,48.75,2.8,103.1,8.9,7.2,1,12.75,6.38
8/29/2019 13:15,22.29,1773,-160,8.51,32.61,2.9,103.4,8.94,9.9,1,12.58,6.38
8/29/2019 13:30,22.27,1774,-160.2,8.51,31.75,2.7,103.8,8.98,7.5,1,12.56,6.38
8/29/2019 13:45,22.42,1774,-162.2,8.55,66.79,2.7,104.4,9.01,12.5,1,12.69,6.38
8/29/2019 14:00,22.28,1774,-159.3,8.5,36.02,2.8,104.3,9.02,14.5,1,12.99,6.38
8/29/2019 14:15,22.26,1773,-158.2,8.48,75.8,2.5,104.4,9.04,6,1,13.04,6.38
8/29/2019 14:30,22.33,1775,-160.4,8.52,34.61,1.9,105.2,9.09,12.9,1,13.05,6.38
8/29/2019 14:45,22.38,1774,-157.4,8.46,30.77,2.5,104.7,9.04,3.7,1,12.9,6.38
8/29/2019 15:00,22.28,1774,-156.1,8.44,38.02,1.3,104.7,9.06,2.6,1,12.94,6.38
8/29/2019 15:15,22.23,1775,-155.8,8.44,21.53,1.3,104.7,9.07,2.8,1,12.97,6.38
8/29/2019 15:30,22.16,1774,-154,8.41,28.4,0.8,104.7,9.08,2.2,1,12.98,6.38
8/29/2019 15:45,22.31,1772,-155.6,8.43,24.58,1.1,104.8,9.06,4.1,1,12.98,6.38
8/29/2019 16:00,22.57,1771,-159.3,8.5,28.49,1.5,105.6,9.08,4.7,1,12.93,6.38
8/29/2019 16:15,22.28,1772,-154,8.41,26.32,1,105.2,9.11,2.9,1,12.97,6.38
8/29/2019 16:30,22.55,1776,-157.2,8.46,45.82,1.4,105.3,9.07,18.8,1,13.2,6.38
8/29/2019 16:45,22.55,1775,-158.5,8.48,23.42,1.5,105.8,9.11,20.1,1,12.71,6.38
8/29/2019 17:00,22.95,1774,-163.1,8.56,49.8,2.3,106.9,9.13,14.8,1,12.84,6.38
8/29/2019 17:15,22.45,1772,-159.6,8.5,37.98,1.8,106.1,9.15,3.8,1,12.62,6.38
8/29/2019 17:30,22.65,1770,-159.2,8.5,34.46,1.1,106.4,9.14,11.8,1,12.66,6.37
8/29/2019 17:45,22.94,1770,-163.9,8.58,47.26,1.2,107.5,9.18,16.4,1,12.84,6.37
