Date (mm.dd.yyy)	Time 24hr	Temp C	Sp Cond (uS/cm)	pH (mV)	pH	Trubidity (NTU)	Chlorophyll (ug/L)	Chlorophyll RFU	ODOSat%	ODO (mg/L)	BGA-Phycocyanin RFU	FDOM RFU
11/6/2017	6:30	9.44	2092	-120.5	8.65	100.41	15.5	4.3	82.5	9.37	0.9	1.6
11/6/2017	6:45	9.43	2092	-120.4	8.65	67.83	15.4	4.3	82.6	9.39	0.9	1.6
11/6/2017	7:00	9.41	2091	-120.3	8.65	75.83	15.4	4.3	82.6	9.39	0.9	1.7
11/6/2017	7:15	9.4	2091	-120.3	8.65	83.02	15.3	4.3	82.4	9.37	0.9	1.7
11/6/2017	7:30	9.39	2090	-120.3	8.65	80.49	15.3	4.3	82.3	9.36	0.9	1.7
11/6/2017	7:45	9.37	2090	-120.3	8.65	205.92	15.3	4.3	82.3	9.36	0.9	1.7
11/6/2017	8:00	9.37	2090	-120.3	8.64	88	15.1	4.2	82	9.33	0.8	1.7
11/6/2017	8:15	9.35	2090	-120.3	8.64	134.61	14.9	4.2	82.1	9.35	0.8	1.8
11/6/2017	8:30	9.34	2089	-120.2	8.64	102.7	14.8	4.1	82.2	9.36	0.8	1.8
11/6/2017	8:45	9.32	2089	-120.2	8.64	71.27	18.1	5	82.1	9.36	0.8	1.8
11/6/2017	9:00	9.33	2089	-120.1	8.64	90.58	14.5	4.1	82.3	9.37	0.8	1.8
11/6/2017	9:15	9.32	2089	-120.1	8.64	82.93	14.6	4.1	82	9.35	0.8	1.8
11/6/2017	9:30	9.31	2088	-120.1	8.64	107.22	15.7	4.4	82.1	9.36	0.8	1.8
11/6/2017	9:45	9.3	2088	-120.3	8.65	107.99	13.9	3.9	82.3	9.38	0.8	1.9
11/6/2017	10:00	9.32	2088	-120.2	8.64	119.95	14.6	4.1	82.4	9.39	0.8	1.9
11/6/2017	10:15	9.33	2088	-120.4	8.65	88.13	14.6	4.1	82.3	9.38	0.8	1.9
11/6/2017	10:30	9.34	2088	-120.4	8.65	78.41	14.1	4	82.4	9.39	0.8	1.9
11/6/2017	10:45	9.35	2088	-120.5	8.65	68.05	13.8	3.9	82.9	9.44	0.8	1.9
11/6/2017	11:00	9.35	2088	-120.3	8.65	116.42	13.9	3.9	82.6	9.4	0.9	1.9
11/6/2017	11:15	9.35	2089	-120.3	8.65	74.15	13.6	3.8	82.5	9.4	0.8	1.9
11/6/2017	11:30	9.36	2088	-120.3	8.65	117.28	13.6	3.8	82.6	9.4	0.8	1.9
11/6/2017	11:45	9.37	2089	-120.3	8.65	103.33	13.6	3.8	82.6	9.41	0.8	1.9
11/6/2017	12:00	9.39	2089	-120.6	8.65	213.45	13.2	3.7	82.9	9.43	0.8	1.9
11/6/2017	12:15	9.39	2089	-120.5	8.65	97.3	13.6	3.8	83	9.44	0.8	1.9
11/6/2017	12:30	9.4	2089	-120.5	8.65	89.52	13.6	3.8	82.8	9.42	0.8	1.8
11/6/2017	12:45	9.39	2089	-120.5	8.65	81.76	13.3	3.8	83	9.44	0.8	1.8
11/6/2017	13:00	9.4	2089	-120.5	8.65	211.75	13.1	3.7	83.2	9.46	0.8	1.7
11/6/2017	13:15	9.39	2090	-120.5	8.65	106.78	13.6	3.8	83.3	9.47	0.9	1.6
11/6/2017	13:30	9.39	2090	-120.4	8.65	113.56	13.7	3.9	83.2	9.46	0.9	1.5
11/6/2017	13:45	9.39	2090	-120.6	8.65	112.23	13.4	3.8	83.4	9.49	0.9	1.4
11/6/2017	14:00	9.42	2090	-120.6	8.65	121.3	13.5	3.8	83.5	9.5	0.9	1.4
11/6/2017	14:15	9.43	2090	-120.6	8.65	100.82	13.6	3.8	83.6	9.5	0.9	1.4
11/6/2017	14:30	9.44	2090	-120.5	8.65	106.64	13.9	3.9	83.7	9.51	0.9	1.3
11/6/2017	14:45	9.43	2089	-120.5	8.65	105.55	14.2	4	83.6	9.51	0.9	1.2
11/6/2017	15:00	9.43	2088	-120.6	8.65	103.31	14	3.9	83.7	9.52	1	1.3
11/6/2017	15:15	9.42	2088	-120.4	8.65	104.64	14.1	4	83.7	9.51	1	1.3
11/6/2017	15:30	9.44	2089	-120.6	8.65	93.9	13.7	3.9	83.9	9.53	0.9	1.3
11/6/2017	15:45	9.45	2089	-120.6	8.65	84.47	13.8	3.9	83.9	9.53	1	1.3
11/6/2017	16:00	9.45	2089	-120.6	8.65	129.42	13.8	3.9	84	9.54	0.9	1.3
11/6/2017	16:15	9.45	2089	-120.6	8.65	82.99	13.9	3.9	84.1	9.55	0.9	1.3
11/6/2017	16:30	9.45	2089	-120.5	8.65	145.25	14.6	4.1	84	9.54	1	1.2
11/6/2017	16:45	9.44	2089	-120.6	8.65	82.29	14.4	4.1	84	9.54	1	1.2
11/6/2017	17:00	9.42	2089	-120.6	8.65	89.59	14.3	4	84.1	9.56	1	1.2
11/6/2017	17:15	9.4	2089	-120.5	8.65	117.75	15.1	4.2	84.1	9.57	0.9	1.2
11/6/2017	17:30	9.39	2090	-120.6	8.65	156.81	14.3	4	84.2	9.58	0.9	1.2
11/6/2017	17:45	9.38	2090	-120.6	8.65	104.11	14.6	4.1	84.2	9.58	1	1.2
11/6/2017	18:00	9.36	2090	-120.5	8.65	236.15	14.6	4.1	84.2	9.58	0.9	1.2
11/6/2017	18:15	9.35	2090	-120.5	8.65	98.95	14.6	4.1	84.1	9.57	1	1.2
11/6/2017	18:30	9.34	2089	-120.5	8.65	109.53	14.9	4.2	84.1	9.58	1	1.2
11/6/2017	18:45	9.31	2088	-120.5	8.65	91.6	15.4	4.3	84.1	9.58	0.9	1.2
11/6/2017	19:00	9.29	2087	-120.5	8.65	98.47	15.6	4.4	84	9.57	1	1.2
11/6/2017	19:15	9.27	2087	-120.4	8.65	133.88	15.6	4.4	84	9.58	1	1.2
11/6/2017	19:30	9.27	2087	-120.5	8.65	125.78	15.7	4.4	84	9.58	1	1.2
11/6/2017	19:45	9.24	2088	-120.4	8.65	112.1	15.6	4.4	83.9	9.58	1	1.2
11/6/2017	20:00	9.22	2088	-120.4	8.65	117.83	15.7	4.4	83.9	9.58	1	1.1
11/6/2017	20:15	9.19	2088	-120.4	8.65	114.64	15.6	4.4	83.9	9.59	1	1.1
11/6/2017	20:30	9.19	2090	-120.5	8.65	113.83	15.8	4.4	83.9	9.59	1	1.1
11/6/2017	20:45	9.17	2092	-120.5	8.65	95.76	15.8	4.4	83.9	9.59	1	1.1
11/6/2017	21:00	9.15	2092	-120.4	8.65	274.06	15.6	4.4	83.8	9.59	1.1	1
11/6/2017	21:15	9.13	2092	-120.4	8.65	88.08	15.7	4.4	83.7	9.59	1.1	1
11/6/2017	21:30	9.1	2092	-120.4	8.65	130.53	15.8	4.4	83.7	9.58	1.1	1.1
11/6/2017	21:45	9.07	2093	-120.4	8.65	91.49	15.7	4.4	83.7	9.59	1.1	1.1
11/6/2017	22:00	9.05	2092	-120.3	8.65	275.6	16	4.5	83.6	9.59	1.1	1
11/6/2017	22:15	9.03	2092	-120.4	8.65	95.19	15.7	4.4	83.6	9.6	1.1	1
11/6/2017	22:30	9.01	2092	-120.3	8.65	134.42	15.7	4.4	83.6	9.6	1.1	1
11/6/2017	22:45	8.99	2092	-120.3	8.65	99.22	16.2	4.5	83.5	9.59	1.1	0.9
11/6/2017	23:00	8.96	2093	-120.3	8.65	137.15	16.1	4.5	83.5	9.6	1.2	1
11/6/2017	23:15	8.93	2093	-120.2	8.65	102.31	16	4.5	83.5	9.6	1.1	0.9
11/6/2017	23:30	9.45	1471	-82.3	7.96	285.78	7	2.1	3.3	0.37	2.3	-0.6
11/6/2017	23:45	9.38	1513	-88.3	8.06	347.51	7.3	2.1	3.6	0.41	2.4	-0.7
11/7/2017	0:00	9.23	1665	-84.9	8	370.82	6.3	1.9	26.9	3.08	2.3	-0.7
11/7/2017	0:15	8.93	1350	-107.8	8.42	1979.98	23.2	6.4	71.6	8.26	6.5	1.4
11/7/2017	0:30	9.28	1309	-75.4	7.83	409.34	6.1	1.8	4.9	0.56	2.3	-0.9
11/7/2017	0:45	8.99	2029	-107	8.41	1665.48	17.2	4.8	57.2	6.57	6	0.1
11/7/2017	1:00	8.93	2033	-109.4	8.45	1647.21	16.7	4.7	59.1	6.79	5.8	-0.2
11/7/2017	1:15	8.9	2037	-110.2	8.46	1272.66	18.6	5.2	59.1	6.81	6	-0.3
11/7/2017	1:30	8.87	2065	-112.1	8.5	2917.11	23.8	6.6	67.3	7.75	7.4	1.6
11/7/2017	1:45	8.83	2074	-112.3	8.5	1949.29	24.6	6.8	70.9	8.17	7.5	2.5
11/7/2017	2:00	8.84	2079	-113.4	8.52	3050.96	25.3	7	71.9	8.28	7.3	2.5
11/7/2017	2:15	8.79	2083	-113.5	8.53	1472.38	27.9	7.7	73.9	8.53	7.3	2.7
11/7/2017	2:30	8.79	2090	-114.4	8.54	2316.13	23.8	6.6	76.1	8.78	6.3	2.9
11/7/2017	2:45	8.79	2095	-114.7	8.55	1064.48	22.4	6.2	76.1	8.79	5.5	2.6
11/7/2017	3:00	8.76	2094	-114.2	8.54	2618.78	24.1	6.7	75.4	8.71	6.6	3
11/7/2017	3:15	8.73	2100	-114.9	8.55	1247.45	22.8	6.3	76.4	8.83	5.8	2.8
11/7/2017	3:30	8.7	2101	-115.1	8.56	2049.26	22.9	6.3	77	8.9	5.9	2.7
11/7/2017	3:45	8.69	2103	-115.1	8.55	1179.05	22.4	6.2	77.5	8.96	5.5	2.7
11/7/2017	4:00	8.7	2103	-115	8.55	1722.52	22.9	6.3	77	8.9	5.7	2.8
11/7/2017	4:15	8.67	2101	-114.8	8.55	1278.1	24.1	6.7	75.9	8.79	6.4	3
11/7/2017	4:30	8.65	2106	-115.3	8.56	1641.2	21.8	6	77.5	8.97	5.1	2.4
11/7/2017	4:45	8.65	2107	-115.3	8.56	2156.4	3.8	1.2	77.7	8.99	1.3	2.2
11/7/2017	5:00	8.64	2108	-115.7	8.57	962.74	21.3	5.9	77.8	9	4.7	2
11/7/2017	5:15	8.6	2108	-115.6	8.56	1805.92	21	5.8	78.2	9.06	4.7	2.1
11/7/2017	5:30	8.57	2108	-115.5	8.56	846.4	22	6.1	78	9.05	5.2	2.4
11/7/2017	5:45	8.53	2110	-115.7	8.57	599.23	21	5.8	79	9.17	4.9	2.4
11/7/2017	6:00	8.54	2112	-115.8	8.57	988.98	21.2	5.9	78.8	9.15	4.7	2.2
11/7/2017	6:15	8.49	2114	-116.2	8.58	429.02	17.6	4.9	79.9	9.29	3.9	1.7
11/7/2017	6:30	8.46	2114	-116	8.57	516.68	20.1	5.6	79.6	9.26	4.4	2.1
11/7/2017	6:45	8.46	2115	-116.1	8.57	669.98	19.7	5.5	80	9.31	3.8	1.7
11/7/2017	7:00	8.44	2117	-116.4	8.58	416.56	19.6	5.4	80.5	9.37	3.3	1.3
11/7/2017	7:15	8.44	2119	-116.4	8.58	557.32	18.5	5.2	80.5	9.36	3.1	1.1
11/7/2017	7:30	8.4	2122	-116.5	8.58	303.17	18.3	5.1	80.6	9.38	2.9	1
11/7/2017	7:45	8.41	2122	-116.5	8.58	583.46	18.5	5.2	80.5	9.38	2.9	1.1
11/7/2017	8:00	8.38	2122	-116.5	8.58	519.71	19.2	5.3	80	9.32	3.5	1.5
11/7/2017	8:15	8.32	2124	-116.5	8.58	787.48	18	5	80.2	9.36	3.4	1.6
11/7/2017	8:30	8.26	2127	-116.7	8.59	357.78	16.9	4.7	80.6	9.42	3	1.4
11/7/2017	8:45	8.22	2118	-115.7	8.57	1896.01	27.1	7.4	78.6	9.2	6.6	2.4
11/7/2017	9:00	8.72	1930	-92.5	8.14	639.16	8.3	2.4	4.6	0.53	3.4	-1.1
11/7/2017	9:15	8.95	1887	-88.9	8.08	579.61	7.3	2.1	2.6	0.3	3.1	-1.1
11/7/2017	9:30	8.85	1934	-92.7	8.15	654.81	8	2.3	2.6	0.3	3.4	-1.1
11/7/2017	9:45	8.71	2002	-101.8	8.31	913.87	9.7	2.8	7	0.8	4	-1.1
11/7/2017	10:00	8.59	2052	-107.3	8.41	1342.51	12.7	3.6	25.2	2.93	5	-0.7
11/7/2017	10:15	8.58	2069	-109.2	8.45	1737.76	14.7	4.1	33.6	3.9	5.6	-0.4
11/7/2017	10:30	8.44	2093	-110.9	8.48	2207.98	18.7	5.2	50.8	5.91	6.7	0.6
11/7/2017	10:45	8.39	2101	-111.4	8.49	3089.89	20.6	5.7	55.3	6.44	7.2	1.1
11/7/2017	11:00	8.36	2111	-112.5	8.51	2580.86	21.9	6.1	59.3	6.92	7.5	1.7
11/7/2017	11:15	8.28	2119	-113	8.52	3432.81	22.8	6.3	64.1	7.48	7.6	2.2
11/7/2017	11:30	8.25	2129	-114.1	8.54	2310.67	23.1	6.4	68.3	7.99	7.3	2.8
11/7/2017	11:45	8.2	2133	-114.6	8.55	2820.52	22.6	6.2	71.4	8.35	6.9	2.9
11/7/2017	12:00	8.2	2135	-114.9	8.55	1815.53	22.2	6.1	72.2	8.45	6.6	2.9
11/7/2017	12:15	8.17	2137	-115.1	8.56	2503.35	22.4	6.2	73	8.55	6.5	2.9
11/7/2017	12:30	8.21	2138	-115.2	8.56	1693.75	22.2	6.1	72.6	8.49	6.4	3
11/7/2017	12:45	8.17	2141	-115.4	8.56	2247.86	21.5	6	74.2	8.68	6.2	2.9
11/7/2017	13:00	8.17	2141	-115.4	8.56	1913.86	22	6.1	73.7	8.63	6.5	3
11/7/2017	13:15	8.18	2140	-115.3	8.56	2664.76	22.3	6.2	72.8	8.52	6.8	3
11/7/2017	13:30	8.24	2137	-114.7	8.55	2147.22	23.6	6.5	69.7	8.15	7.4	2.9
11/7/2017	13:45	8.26	2137	-114.7	8.55	3307.29	23.9	6.6	68.8	8.04	7.4	2.9
11/7/2017	14:00	8.2	2141	-115.1	8.56	2225.25	23.3	6.4	71.8	8.4	7	3
11/7/2017	14:15	8.2	2137	-114.6	8.55	3576.66	23.4	6.5	69.1	8.09	7.6	2.7
11/7/2017	14:30	8.21	2129	-113.7	8.53	2734.57	22.1	6.1	67.6	7.91	7.6	1.9
11/7/2017	14:45	8.21	2135	-114	8.54	3316.41	22.9	6.3	66.8	7.82	7.6	2.3
11/7/2017	15:00	8.22	2134	-114.1	8.54	2283.17	23	6.4	67.2	7.86	7.7	2.4
11/7/2017	15:15	8.22	2139	-114.5	8.55	2792.59	23.4	6.5	69.2	8.09	7.4	2.8
11/7/2017	15:30	8.25	2140	-114.8	8.55	1938.32	23.4	6.5	70.1	8.19	7.3	2.9
11/7/2017	15:45	8.28	2139	-114.8	8.55	2892.03	23.6	6.5	68.5	8	7.4	2.8
11/7/2017	16:00	8.34	2137	-114.5	8.54	2190.32	23.9	6.6	66	7.7	7.6	2.7
11/7/2017	16:15	8.36	2135	-114.3	8.54	2885.65	23.8	6.6	65.5	7.64	7.6	2.5
11/7/2017	16:30	8.38	2136	-114.6	8.55	2009.06	24.3	6.7	65.6	7.64	7.6	2.5
11/7/2017	16:45	8.4	2136	-114.7	8.55	3071	24.2	6.7	65.2	7.59	7.7	2.5
11/7/2017	17:00	8.41	2134	-114.6	8.55	2398.89	23.9	6.6	64.5	7.51	7.7	2.3
11/7/2017	17:15	8.44	2133	-114.6	8.55	3522.9	23.6	6.5	63	7.33	7.6	2.1
11/7/2017	17:30	8.44	2134	-114.6	8.55	2494.24	23.9	6.6	63.6	7.4	7.7	2.1
11/7/2017	17:45	8.46	2133	-114.7	8.55	3096.65	23.8	6.6	62.5	7.27	7.7	1.9
11/7/2017	18:00	8.48	2132	-114.7	8.55	2302.22	23.3	6.4	61.7	7.17	7.6	1.7
11/7/2017	18:15	8.48	2131	-114.7	8.55	3179.01	22.8	6.3	61.3	7.12	7.5	1.6
11/7/2017	18:30	8.45	2130	-114.6	8.55	2169.82	22.8	6.3	61.8	7.19	7.5	1.6
11/7/2017	18:45	8.36	2131	-114.3	8.54	3071.66	22.3	6.2	63.1	7.36	7.4	1.5
11/7/2017	19:00	8.31	2134	-114.6	8.55	2394.52	22.5	6.2	64.3	7.51	7.5	1.8
11/7/2017	19:15	8.25	2136	-114.5	8.55	3318.73	22.7	6.3	66.4	7.77	7.5	1.9
11/7/2017	19:30	8.28	2133	-114.3	8.54	2339.03	22.3	6.2	63	7.36	7.5	1.7
11/7/2017	19:45	8.22	2133	-114	8.54	2992.15	22.3	6.2	63.2	7.39	7.5	1.6
11/7/2017	20:00	8.21	2132	-114.1	8.54	2307.85	22.5	6.2	62.8	7.34	7.4	1.6
11/7/2017	20:15	8.2	2134	-114.3	8.54	3506.12	22.5	6.2	63.7	7.45	7.5	1.7
11/7/2017	20:30	8.22	2132	-114.4	8.54	1945.06	22.5	6.2	62.8	7.34	7.4	1.6
11/7/2017	20:45	8.22	2130	-114.4	8.54	3101.89	22.1	6.1	61.8	7.23	7.3	1.4
11/7/2017	21:00	8.21	2128	-114.3	8.54	2151.6	21.9	6.1	61.2	7.16	7.3	1.1
11/7/2017	21:15	8.24	2123	-114.1	8.54	1824.14	20.7	5.8	58.8	6.88	7	0.7
11/7/2017	21:30	8.26	2121	-114.1	8.54	2559.45	20	5.5	57.4	6.71	6.7	0.5
11/7/2017	21:45	8.26	2120	-114.3	8.54	1968.69	19.6	5.5	57.5	6.72	6.6	0.4
11/7/2017	22:00	8.2	2119	-114.1	8.54	2661.98	19.9	5.5	58.2	6.82	6.6	0.3
11/7/2017	22:15	8.24	2113	-114.2	8.54	1908.46	18.5	5.2	55	6.43	6.2	-0.1
11/7/2017	22:30	8.25	2110	-114.2	8.54	1882.6	17.8	5	53.2	6.22	6	-0.2
11/7/2017	22:45	8.3	2105	-114.3	8.54	1500.23	16.4	4.6	50.4	5.89	5.6	-0.5
11/7/2017	23:00	8.34	2100	-114.3	8.54	1605.68	15.4	4.3	48.2	5.63	5.3	-0.6
11/7/2017	23:15	8.38	2095	-114.4	8.54	1126.68	14.8	4.1	45.8	5.34	5	-0.8
11/7/2017	23:30	8.4	2092	-114.3	8.54	1402.9	14.1	4	44	5.13	4.9	-0.8
11/7/2017	23:45	8.43	2086	-114.5	8.54	1091.32	13.2	3.7	41.9	4.87	4.7	-0.9
11/8/2017	0:00	8.36	2092	-114.7	8.55	1370.79	13.7	3.9	44	5.13	4.8	-0.9
11/8/2017	0:15	8.33	2092	-115.4	8.56	1092.2	13.8	3.9	45.2	5.27	4.8	-0.9
11/8/2017	0:30	8.29	2095	-115.7	8.57	1445.29	13.9	3.9	46.2	5.4	4.8	-0.8
11/8/2017	0:45	8.27	2094	-116.1	8.57	1164.35	13.7	3.8	46.3	5.41	4.8	-0.9
11/8/2017	1:00	8.17	2103	-116.3	8.58	1198.93	14.8	4.2	50.5	5.92	5.1	-0.7
11/8/2017	1:15	8.21	2093	-116.6	8.58	942.5	13.2	3.7	47.3	5.54	4.6	-1
11/8/2017	1:30	8.22	2089	-116.5	8.58	1003.15	12.7	3.6	45.4	5.32	4.5	-1
11/8/2017	1:45	8.24	2083	-116.4	8.58	962.82	12.1	3.4	42.4	4.95	4.3	-1.1
11/8/2017	2:00	8.3	2074	-116.7	8.59	886.33	11.4	3.2	37.5	4.37	4.1	-1.1
11/8/2017	2:15	8.33	2069	-116.5	8.58	765.38	10.9	3.1	32.9	3.84	4	-1.1
11/8/2017	2:30	7.99	1413	-78.2	7.89	252.24	5.6	1.7	6.3	0.74	2.2	-0.6
11/8/2017	2:45	8.01	1346	-69.1	7.72	262.03	5.1	1.5	3.5	0.41	2.1	-0.6
11/8/2017	3:00	8.18	1189	-64.7	7.64	254.09	4.9	1.5	5.6	0.65	2.1	-0.6
11/8/2017	3:15	8.25	1182	-62.8	7.6	243.43	5	1.5	12.1	1.42	2.1	-0.6
11/8/2017	3:30	8.34	1267	-63.9	7.62	274.97	4.8	1.5	2.7	0.32	2	-0.6
11/8/2017	3:45	8.63	1234	-58.3	7.52	240.63	4.7	1.4	2.4	0.27	2	-0.6
11/8/2017	4:00	8.63	1173	-53.6	7.44	266.49	4.8	1.5	2.4	0.27	2.1	-0.6
11/8/2017	4:15	8.62	1088	-51.8	7.4	260.53	4.6	1.4	2.3	0.27	2	-0.6
11/8/2017	4:30	8.71	1087	-49.6	7.36	250	4.3	1.3	2.3	0.27	1.9	-0.6
11/8/2017	4:45	8.66	1552	-56.8	7.49	310.81	5.1	1.6	2.3	0.27	2.1	-0.7
11/8/2017	5:00	9.08	1476	-59.1	7.54	340.76	5.4	1.6	2.3	0.26	2.3	-0.8
11/8/2017	5:15	9.34	1430	-59.1	7.54	342.9	5.3	1.6	2.3	0.26	2.3	-0.8
11/8/2017	5:30	9.51	1425	-58.8	7.53	350.75	5.3	1.6	2.3	0.26	2.3	-0.8
11/8/2017	5:45	9.53	1435	-58.7	7.53	347.37	5.2	1.6	2.3	0.26	2.3	-0.8
11/8/2017	6:00	9.59	1439	-58.7	7.53	350.98	5.3	1.6	2.2	0.26	2.3	-0.8
11/8/2017	6:15	9.65	1434	-58.5	7.52	346.09	5.3	1.6	2.2	0.25	2.3	-0.8
11/8/2017	6:30	9.74	1426	-58.3	7.52	342.59	5.2	1.6	2.2	0.25	2.2	-0.8
11/8/2017	6:45	9.81	1419	-58.4	7.52	344.89	5.1	1.5	2.2	0.25	2.2	-0.8
11/8/2017	7:00	9.79	1429	-59.2	7.54	346.42	5.3	1.6	2.2	0.25	2.3	-0.8
11/8/2017	7:15	9.81	1428	-59.4	7.54	347.76	5.3	1.6	2.2	0.25	2.2	-0.8
11/8/2017	7:30	9.84	1427	-59.3	7.54	347.26	5.3	1.6	2.3	0.26	2.2	-0.8
11/8/2017	7:45	9.86	1426	-59.3	7.54	346.7	5.3	1.6	2.2	0.25	2.3	-0.8
11/8/2017	8:00	9.84	1435	-59.8	7.55	354	5	1.5	2.2	0.25	2.2	-0.8
11/8/2017	8:15	9.87	1436	-59.9	7.55	348.94	5.2	1.6	2.2	0.25	2.3	-0.8
11/8/2017	8:30	9.92	1425	-59.7	7.54	354.92	5.1	1.5	2.2	0.25	2.2	-0.8
11/8/2017	8:45	9.89	1431	-59.6	7.54	349.11	5.3	1.6	2.3	0.25	2.3	-0.8
11/8/2017	9:00	9.76	1434	-59.8	7.55	351.63	5.1	1.6	2.2	0.25	2.2	-0.8
11/8/2017	9:15	9.7	1442	-60	7.55	346.45	5.4	1.6	2.2	0.25	2.2	-0.8
11/8/2017	9:30	9.7	1442	-60.3	7.56	352.08	5.3	1.6	2.2	0.25	2.3	-0.8
11/8/2017	9:45	9.71	1441	-60	7.55	355.51	5.3	1.6	2.2	0.25	2.2	-0.8
11/8/2017	10:00	9.75	1440	-60.3	7.56	352.6	5.2	1.6	2.2	0.25	2.2	-0.8
11/8/2017	10:15	9.79	1444	-60.3	7.56	352.17	5.1	1.5	2.2	0.25	2.2	-0.8
